"GFP-A","Nile Red-A"
75.4,122.2
62.4,2280.85
298.35,8098.35
417.3,170.95
27.95,61.75
460.2,10413.6
61.75,79.95
35.1,223.6
14792,9698.65
98264.4,83502.9
52.65,73.45
74387.9,46509.4
117,3082.3
18131.8,10392.8
54873,47792.5
106.6,135.85
587.6,664.3
211.9,5573.75
137.15,4931.55
104,2343.9
65,112.45
92.95,79.95
177.45,269.1
64.35,134.55
46.15,31.2
104315,68158.3
144.95,138.45
31.2,113.1
81.9,78.65
29421.6,23925.2
42.9,117
39.65,300.95
183.95,1102.4
927.55,8866.65
134.55,154.05
106447,89387.3
3540.55,1868.75
1881.1,18042
78,1764.1
79.95,162.5
34.45,55.25
56.55,61.1
74.1,92.95
581.75,14818.7
670.15,9645.35
45.5,102.05
48860.5,38831
200.2,7084.35
88.4,117
553.15,14445.6
238.55,818.35
27.3,84.5
1652.3,10962.3
38.35,57.2
42.9,53.3
68.9,102.05
52.65,5610.8
44.85,66.95
8394.75,25442.3
76.05,133.25
123.5,1323.4
132.6,273
322.4,3846.05
6917.3,15839.2
58.5,72.8
461.5,1641.9
304.2,5260.45
61.1,127.4
1133.6,16029
215.15,5266.95
36.4,41.6
37.05,44.85
239.2,9762.35
87.1,109.2
29.9,59.8
52785.8,42829.8
59389.2,54281.5
24.7,138.45
910.65,9191
61.75,68.9
24.05,72.15
1276.6,3389.75
315.25,4802.85
1063.4,2624.7
30.55,64.35
3557.45,15884.7
50.7,118.3
130566,84605.9
1392.3,19982.9
23231,23024.3
803.4,783.9
72293.6,89054.5
66.3,63.7
250.25,6320.6
253.5,5638.1
29.9,241.8
10226.4,18594.5
87.1,11845.6
76.7,53.3
73791.9,74209.2
72.15,147.55
1045.2,2941.9
47.45,42.9
33.15,65
28.6,63.7
4070.3,15521.3
58214,45874.4
12989.6,10265.4
90177.1,36187.4
185493,146936
24.05,62.4
31113.5,25280.4
317.2,8520.2
83.85,121.55
21.45,89.05
474.5,8540.35
9491.3,19429.8
206.05,2701.4
152.1,4288.05
48.75,647.4
349.05,7549.75
42.9,84.5
543.4,10652.2
44.2,58.5
50.05,57.2
96.2,1599.65
48.1,970.45
29.9,94.25
31.85,36.4
52833.9,34808.1
39.65,96.85
37.05,121.55
25868,23594.3
53722.5,43369.9
54197,39590.8
130,152.1
83799.9,26271
54.6,251.55
10736.7,9026.55
325,8726.25
2545.4,2541.5
163.15,239.85
205.4,4865.25
76.05,86.45
291.85,6572.8
92.95,1189.5
70.85,53.3
133.25,921.05
75481.9,55433.3
33.8,47.45
83.2,127.4
65.65,110.5
35.1,62.4
51753.6,49886.2
59.15,99.45
299.65,7430.8
55908.4,59942.3
6139.25,5414.5
74.75,997.1
34.45,100.1
5799.3,9670.05
60617.7,51069.2
848.25,1235
52.65,104
562.25,3251.3
78,49.4
50.7,79.3
1274.65,19855.5
12028.3,16541.8
52.65,1645.15
37685.7,25396.1
11180.6,5590
1208.35,9006.4
9870.9,14544.4
127.4,1920.1
250.9,9512.75
54.6,47.45
12323.3,13449.8
63.05,108.55
48.1,33.15
62.4,108.55
62.4,140.4
157937,153199
6160.7,4940.65
66.95,238.55
71574.8,56486.3
9.1,34.45
1027.65,3116.1
61.1,137.8
116.35,131.95
26.65,518.7
47.45,75.4
59.15,124.15
148.2,172.9
34.45,74.1
72.8,135.85
3181.1,14560.6
813.15,473.2
254.8,8880.3
389.35,11779.9
50.7,109.2
12264.2,24367.8
36.4,89.7
139.1,279.5
97.5,149.5
4173,6034.6
46.8,197.6
157.95,2138.5
267.15,5749.25
111.15,132.6
676.65,15783.3
114.4,108.55
154.05,3005.6
40.3,67.6
6.5,17.55
20469.1,26173.5
4088.5,3036.8
33.15,111.15
1224.6,9038.9
87.1,123.5
2346.5,6883.5
75.4,75.4
120.25,334.1
108.55,113.75
36.4,96.2
72.8,64.35
274.95,2644.85
2851.55,4595.5
69.55,87.1
70.85,60.45
31553.6,27271.4
27.95,70.2
35.75,26
61.1,88.4
2421.9,12813.4
4750.2,28541.5
57.85,739.05
84.5,105.95
154.7,4914.65
664.95,10674.9
7642.05,4731.35
44.2,133.25
261.3,6612.45
945.1,6672.9
180.7,20426.3
2509,1409.2
13497.9,13485.5
29.9,41.6
279.5,7102.55
20.15,22.75
244.4,414.05
240.5,826.8
226.85,594.75
14.3,57.2
37.05,99.45
3742.7,7461.35
46.8,45.5
31.2,24.05
50.05,105.3
87.1,91
605.15,4904.9
75.4,1088.1
347.1,9095.45
2653.95,1778.4
81.9,160.55
12463.8,19622.8
177.45,7302.1
878.15,7906.6
63.05,60.45
59.8,37.7
37056.5,28653.3
170180,165326
2234.05,6214
65,74.1
57.2,56.55
50.05,72.15
15228.8,13061.1
165.1,3053.05
43.55,104.65
41.6,33.15
79.3,195.65
351,8401.9
39.65,74.75
20673.9,25608.7
20859.1,35118.2
8391.5,15771.6
2036.45,16074.5
285.35,269.1
145.6,3452.8
478.4,11102
222.3,2563.6
429.65,8424
77.35,109.2
91,819.65
39,70.2
32.5,58.5
2105.35,10391.5
70.85,85.8
462.15,5508.1
2224.3,580.45
38.35,49.4
39,31.2
417.3,6735.95
35.1,74.75
92.3,1618.5
33.8,66.3
1066.65,3424.85
34296.6,33571.8
1346.8,583.7
24.7,68.25
984.75,2319.85
48.1,84.5
133.9,4075.5
59.8,128.7
345.15,376.35
85.15,140.4
25.35,109.2
47.45,90.35
1391,2094.3
45.5,81.9
96.2,98.15
47924.5,51656.1
15477.8,7034.3
18057.6,19800.9
137.15,4732.65
24.7,59.15
79.3,1435.85
85238.4,89215.1
581.75,906.75
525.2,9610.25
22.1,81.25
107.25,118.3
345.8,5139.55
34268.6,30501.2
12606.8,15482.3
55.9,120.25
53.3,260.65
13243.1,14245.4
166.4,3500.9
104.65,115.7
1800.5,6275.1
27.95,69.55
26.65,91
57.2,78.65
