"FITC-A","mCherry-A"
4514.88,774.374
155.481,1746.64
604.104,6732.9
269.614,17137.4
1539.15,34379.4
276.97,33349.5
5626.23,36781.3
19164.3,6857.4
203.364,21213.7
2736.8,6740.48
184.114,20878.5
194.886,28358.3
5797.89,17363.6
13890.1,46820.6
213.797,3920.59
278.89,40716.6
634.784,25856
11990.3,44682.7
217.06,16347.7
164.238,21341.5
157.517,31499.3
333.496,30506.3
770.353,11201.9
761.582,40790
217.442,6434.59
765.997,3129.37
268.56,13907.7
487.756,34064.2
48487.1,10163.8
1107.6,38798.4
187.062,41537.2
169.613,27463.6
734.689,26602.8
650.44,43367.2
273.693,1606.53
201.185,5445.99
459.213,21990
504.583,29003.3
65667.9,32050.5
241.874,41242.3
928.554,15837.4
6255.46,36099.6
4793.36,15688.5
1662.46,36718.6
438.804,31545.7
257.573,6923.67
270.715,27617.9
243.802,2176.23
185.748,1754.11
465.12,9481.8
167.693,23473
1235.07,35935.2
158.487,1668.56
187.207,29719.2
4043.61,32193.2
373.671,5134.92
383.578,569.651
277.52,28123.9
1885.3,2124.19
520.776,10773.8
201.873,33099.8
5991.37,28101.9
6175.41,40967.7
371.968,33856.3
580.821,39847.3
169.214,4424.68
2726.03,20705.4
6617.57,22619.1
4001.62,11081.2
979.389,4256.54
549.578,16941.7
348.342,29653
4286.89,32619.2
2729.16,26453.4
259.919,18208.9
1057.06,586.573
407.994,963.661
1937.64,13190.7
2278.15,13993.9
33524.4,5293.34
455.896,18059.1
532.615,28400.9
951.383,36731.5
429.535,44216.6
3931.29,38373.6
243.028,24352.7
5254.47,22709.6
160.626,1416.52
262.988,30857.5
5662.23,24802.8
691.997,33806.5
439.205,27851
879.099,20204.1
679.941,24798.9
200.429,13160.9
58712.1,29530.9
205.046,9972.97
2918.22,947.763
577.808,4141.06
161.808,44698.7
268.113,38475.8
972.089,8987.85
109011,37197.9
284.269,26800.4
251.091,6023.76
118142,30850.5
3409.11,1507.84
345.454,11599.3
414.039,4368.38
191.868,12798
195.735,44730.6
266.507,43539
523.322,2498.53
1151.02,6816.05
461.581,30467.8
3743.87,755.968
202.024,6312.91
5265.76,1563.03
375.871,32474.9
1205.69,20807.9
287.99,2580.43
5531.66,15941.8
337.048,737.331
825.235,10977.5
508.125,32336.2
678.276,16651.9
1152.56,3185.92
1011.82,5302.5
264.765,34138.1
266.604,7481.11
1310.45,15460.7
2658.67,13522.6
3382.07,37590
362.118,37312.7
1276.53,5026.97
174.53,4123.52
5036.02,33124.2
281.275,20895.1
481.443,36648.2
28925.7,13178.6
388.103,29878.2
222.193,30923
2465.95,5020.52
3551.3,13190.8
414.435,25557.5
290.618,31839.9
5493.23,32733.9
316.584,2744.83
175.608,39830.8
161.668,43870.8
223.547,5974.96
9529.21,22955.4
1373.71,1103.31
236.191,13498.9
397.481,5950.64
375.362,7460.17
256.999,1878.09
930.738,37248.3
3572.31,1183.21
3273.64,43488.8
170.676,38348.3
8831.57,31193.8
2259.69,13435.1
481.75,25638.2
533.763,18669.2
27909,37647.1
152.566,6626.02
329.961,30739.8
246.117,1460.2
7390.08,10258.6
208.042,38614.4
332.962,5278.75
4309.72,21348.2
289.012,13281
149.143,6019.71
12309.3,37352.4
72381,18687.2
170.419,1578.75
373.078,22476.8
314.522,3527.4
295.047,3260.19
1565,42081.8
70257.1,32357.7
4357.56,3875.43
7759.1,41524.9
1447.11,16148.9
1064.43,2444.29
3623.2,12628.3
165.358,14564.4
1851.94,8875.88
219.571,40607.3
23753.9,16804.8
1038.24,6690
545.298,5777.41
3139.44,2652.85
247.253,17778.2
442.957,1226.57
540.485,9513.09
167.751,35718.3
162.795,14506.7
626.943,1180.16
814.612,30936.2
429.569,20432.4
161.288,12216.8
6407.26,16932
1265.7,15069.8
268.135,23531
173.084,15306.5
1168.94,9427.84
1136.11,10932
1456.15,25127.8
1830.3,4456.93
28893.2,40030.4
1251.53,15226.4
163.485,23294.5
2439.5,19864.9
14202.2,34738
442.581,4568.27
194.715,29484.6
993.263,18692.2
1714.11,42212.9
1214.12,9746.89
191.844,13025.5
285.955,1082.06
6014.44,37070.9
259.169,3154.28
182.004,4892.83
6841.02,14815
6159.81,9023.13
156.764,30834.6
154.957,2147.2
271.676,15743.6
158.157,17274.7
772.545,980.429
418.273,697.754
1992.89,34086.3
8149.64,34380.5
242.567,2658.07
1801.81,4958.57
4470.14,38986.5
387.954,10677.7
289.54,8945.36
3699.02,26277
533.733,17360
147.913,4714.24
132.641,2243.94
370.481,964.787
177.704,9649.28
51586.4,36020.6
2753.54,41561.3
84698.4,24970.6
198.14,37117.2
179.335,922.291
311.559,5817.42
1359.84,8956.21
335.182,713.523
1796.95,15174.5
280.924,1090.05
402.929,42922.7
526.764,2165.15
73169.4,37512
152.009,3077.94
316.848,10205.6
1163.44,7748.15
508.965,23409.8
301.502,558.157
46124.1,22209.6
810.599,2578.46
8306.67,1395.84
1475.93,6570.75
688.787,2116.43
487.7,4442.6
2223.95,16387.7
131.647,1467.34
9450.34,1529.16
1456.18,10070.9
860.16,1832.04
1399.6,19543.3
628.035,1191.65
203.254,1480.19
212.729,35717.7
547.988,36614.3
427.358,4635.57
38225.2,6350.16
3131.88,1255.58
941.415,1673.68
142.411,562.714
469.086,7194.52
