"FITC-A","mCherry-A"
16806.6,44708.8
466.161,36851.5
496.206,4815.13
134.906,1391.8
825.198,2468.1
5022.57,17076.5
3002.03,8624.49
230.597,1909.63
1796.15,11093.1
477.135,2667.85
1591.98,5976.58
3641.12,25410.3
773.055,2074.11
4027.68,9525.94
1641.35,6685.52
1772.46,10551.6
2217.29,8359.3
361.838,1915.55
341.85,1566.69
162.257,1972.71
663.768,4613.81
305.73,3166.11
2798.23,10569.9
140.537,1342.64
129.762,978.611
1441.3,6851.02
5959.46,30028.1
274.684,4460.16
1297.68,9354.01
2659.95,22287.3
1405.7,6746.5
132.703,1721.78
1359.24,4700.42
249.308,1087.54
723.339,5751.65
216.42,2783.51
2383.46,8426.75
160.995,1043.61
23113.7,27582.1
158.666,1270.55
1671.58,4259.97
2227.38,6641.84
696.085,2776.14
4771.79,28813.7
5261.62,19175.1
313.964,2270.11
3591.78,12487
7680.75,27153.9
714.901,6990.9
9970.74,33271.7
209.705,1060.86
193.634,5107.66
542.377,3591.14
2493.75,18274.2
655.695,3446.73
5860.97,24340.9
187.344,1698.15
1909.6,6560.49
480.92,7139.25
1199.53,9104.82
7669.23,35370.2
218.023,941.619
142.383,1117.47
4335.57,42715.1
166.897,27668
1648.48,9590.6
713.478,11304.8
265.434,2275.1
168.798,953.933
238.53,1911.71
5483.38,20003
678.735,3831.71
1919.44,8826.62
926.974,5323.8
452.563,3167.54
6208.25,25884.6
270.262,2154.98
2267.9,11027.3
2001.46,8458.55
3495.22,16801.4
514.761,16488.3
223.419,2719.87
1342.3,8090.57
4612.39,15197.8
142.626,1689.83
4797.36,40514.7
4359.41,41955.6
132.271,1447.78
158.753,1694.54
398.913,6597.35
194.525,4107.83
236.711,2537.09
4384.79,38906.2
428.155,3044.99
166.307,1359.28
197.709,1662.98
273.751,1353.65
269.851,2475.19
522.329,3534.46
1140.19,7220.86
434.025,2043.39
8595.36,40466.8
2821.14,13887.8
1029.62,4276.43
131.974,1146.68
160.029,1427.35
196.029,5996.47
7614.9,32960.9
169.338,1158.17
7844.61,42674.4
5956.81,27739.9
8253.05,37409.7
2903.37,20935.2
2423.48,31257.3
2512.89,11289.2
133.164,1182.98
3998.39,21643.8
6157.39,37626.4
175.912,1266.61
499.983,3143.45
268.171,1408.44
339.574,1961.16
1763.07,18239
245.926,2989.31
7238.09,15472.9
652.401,4088.06
2510.23,14461.7
2767.17,16391.3
16759.9,45623.9
1918.99,26127.7
258.562,4038.22
342.877,1740.9
9928.55,39961.4
3291.46,20434.1
1896.64,15476.4
509.515,2145.66
360.556,2776.88
1661.34,8335.87
260.908,1323.57
149.415,1316.07
934.69,3844.02
2570.98,18345.3
10189.1,28517
785.786,4989.88
1737.43,4876.26
2822.3,12785.1
8493.99,46875.4
2685.75,13341.4
645.43,2312.78
4688.44,37840.5
292.733,2577.38
150.961,2176.33
7805.31,35347.1
835.837,2680.91
283.132,1383.42
2138.11,9163.03
7764.18,38399.3
296.748,1329.38
3371.28,15993.7
521.691,7070.77
339.343,3522.53
217.799,1544.45
514.1,4081.28
829.756,2528.08
155.791,4976.1
758.747,4619.03
161.92,1235.43
1494.2,5145.11
3880.31,16767.4
4425.26,18570.1
2437.44,11598.6
564.139,3174.6
1191.43,5671.63
186.132,3806.67
1225.76,5365.68
137.73,1913.27
4435.61,23823.4
659.011,1939.58
2495.79,12828.8
10357,43441.4
190.057,3040
353.341,1422.72
2804.61,14509.6
295.814,2149.22
5136.05,28120.1
1974.95,19848.2
169.073,1540.38
4264.27,37053.1
627.344,6580.04
5126.49,32636.8
2087.13,11273.9
1053.78,3124.92
2683.75,9858.76
273.238,1815.19
889.327,5547.6
145.265,881.971
1387.56,9439.85
235.741,1393.89
2162.53,7514.96
206.975,1678.28
333.143,3320.86
1650.08,8170.04
272.218,15989.9
1761.09,7813.58
676.009,3913.86
620.28,4012.36
550.921,6850.1
234.932,7026.71
1975.78,8756.38
2069.62,9433.06
3476.43,28924.4
349.355,20531.8
1098.59,7053.18
139.436,1600.44
147.834,1315.58
7927.7,34713.3
4967.33,45661.9
1113.82,4418.89
175.928,1533.52
223.951,6036.92
263.104,1985.64
170.725,1733.58
366.282,2280.22
1243.76,18460.4
579.048,3382.27
4597.83,43203.6
160.388,960.486
4786.75,24697.3
1522.67,24607.6
2552.67,20102.2
4528.74,13819.6
3331.68,8533.68
137.706,1272.65
320.554,12065.4
1972.34,14730.2
182.754,1726.95
248.464,1068.08
453.039,3191.3
5454.68,22709.2
144.264,838.323
4979.69,30430.2
206.346,1848.01
7251.76,29450.6
1741.91,9162.96
415.56,2886.45
331.981,7130.44
971.262,2022.73
3140.2,23851.5
243.696,2219.7
7924.07,42987.3
149.153,2715.7
136.467,1054.18
6302.15,29299.8
578.402,3427.56
2104.39,7751.94
1400.03,6856.06
185.678,2025.16
3053.86,7727.51
136.174,737.485
2365.37,21646.1
13216.3,46061
447.779,26259.2
3642.4,23043.8
307.137,1870.59
6577.82,27663.5
712.113,9008.51
9899.97,41660.1
181.374,1359.33
7266.3,20021.7
839.389,5203.23
5396.52,40061.2
454.375,3632.33
3916.54,20178.5
5265.66,25488.3
1488.3,11016
3064.81,5317.86
2108.24,12717.6
2673.01,10175.3
7880.59,35135
5271.61,45583.8
956.681,5620.99
750.617,11614.8
152.902,1449.16
296.973,2218.98
1071.53,12596.3
2318.69,13157.1
9313,42935.1
4428.32,20131.4
785.469,4229.84
3798.05,24403.7
133.791,1259.32
4817.83,24499.8
19729,35346.3
8118.06,25040.6
398.92,2019
1983.05,6960.41
2544.5,11174.1
391.469,2812.29
914.355,6132.3
474.092,4117.91
323.074,1395.35
170.349,1507.89
2969.59,23240.5
3328.8,28776.3
270.699,1844.33
1450.53,11198.3
1774.83,7543.96
1618.5,9679.92
13357,33368.5
4717.62,17041.7
2952.94,5586.2
3058.27,18495.6
4604.25,17017.5
9164.63,25998.1
8261.6,18037.5
134.729,915.226
1502.4,7269.4
159.024,1409.79
367.89,1752.93
384.882,2662.73
2309.6,9211.42
8448.97,36566.3
1034.49,4274.35
1958.88,10733
1459.48,5681.89
1900.17,7009.92
796.438,3704.65
6384.15,23270.1
315.272,3011.58
6868.37,14259.9
12731.9,43134.2
181.649,1295.69
263.545,1243.19
690.549,5232.13
251.562,3051.16
1908.93,19767.6
147.59,1027.84
225.519,1232.64
568.38,3151.49
637.14,10186.1
350.364,4617.34
9811.45,31149.3
2531.34,19359.5
1828.79,18539.9
5185,28371.3
265.748,804.429
7879.05,28283.4
7285.79,33383.6
550.616,2254.92
1738.07,3991.17
156.889,1252.45
238.956,1565.54
6165.48,43806.3
432.697,3753.29
8467.26,29062.3
449.744,4803
3017.41,14712.3
1245.34,8153.8
132.146,777.754
145.205,1580.98
870.395,8662.07
1216.88,7670.5
