"FITC-A","mCherry-A"
121507,94400.7
46505.9,31106.7
91145.9,145572
69812.2,91019.9
90156.5,97501.4
14409.5,58708.8
104792,117105
12261.9,28817.9
13753.5,76455
141814,73966.9
75080.2,105875
31974.5,40876.3
23310.5,38385.5
33207.3,63042.5
142532,85299.2
123598,128500
181787,129602
131106,72131.1
45200.1,110930
23167.3,42083
104107,76576.9
78850,98448.1
41333.2,55601.5
40404.5,55837.2
167978,192356
26095.7,91061.2
136029,191326
31104.8,33927.4
70096.9,175611
13990.8,89411.4
118876,111290
31457.7,90337.5
97420.4,56888.8
65088.3,77554.1
19280.7,92621.8
44514.5,119328
116216,127497
49035.2,33032.2
171297,84011.2
22423.3,82613.5
31616.3,148557
16065,18261
17230.2,102341
16058.2,34106.6
53612.7,33811.2
63105.5,58176.4
55666.2,112042
93526.4,53936.2
24659.5,67113.8
21746.5,69130.6
69806.6,100691
154818,176064
108915,67135.8
71438.1,58148.8
32100.5,49885.8
65359.3,37494.7
62494.8,55140.5
20741.2,56491.2
85815.1,88558.3
11926.4,55602
19529.2,92100.6
37937.1,145017
16624.9,60487.7
59025.1,182066
70263.7,48820.1
62325.3,30080.4
33738.9,102943
113132,132004
14793.3,33283.4
34594.4,51411.9
13237.3,84113
62415.8,119254
64979.8,103042
100451,50683.8
25244.7,74415.3
32590.7,24099.3
120946,137639
181416,175853
102088,170421
117338,92032.3
148716,164668
105472,128008
114340,108452
132181,154266
56346.3,29831.6
102554,102159
109993,135420
29794,125026
150147,101929
54528.1,51059.1
139661,125576
22617.8,81474.4
50416.8,90992.9
57172.2,120302
63732.5,190248
28402.9,118203
145308,104189
12454.6,46321.9
39578.3,74461.7
81005.6,148399
14175.6,42932
36534.9,35630
104683,70442.4
135580,90097.8
36270.7,41704.7
32251.6,36483.2
36656.6,46907.8
43124.5,100213
112377,74842
157768,168071
133310,122190
37983.5,33572.1
147894,161988
49586.9,96509
74693,120721
72344.9,182689
84921.5,103432
30961.5,37959.4
39612,20894
109641,135115
135372,189315
33794.4,30627.4
18539.5,75231.8
92982.7,66636.9
157237,182390
118176,160043
26682.3,71308.5
44307.9,21063.1
66665.1,144685
20019.8,94566.4
158203,196231
50042.1,104051
11791.6,90900
123004,95302.6
