"FITC-A","mCherry-A"
19158.9,21859.5
136568,80115.4
11857.3,23034.8
55669,82263.2
34940.7,30976.5
83672.2,48960.8
97174.1,116948
11263,72351
36138.8,76312.8
39603.9,116476
101547,146798
16096.6,29665.6
32752.2,21708.3
11528.9,66311.1
116405,126734
51023,55749.6
52831.8,89785.9
46008.3,60072.8
72861.1,83458.8
81513.1,132689
16578.6,20631.9
59562,58645
136050,119822
11400.8,24384.5
153648,154123
89702.3,146341
17947.8,52232.2
91895.5,84516.8
20996.8,23840.7
138344,116358
59672.7,35030.1
17810.5,120497
93016.4,115658
47750.5,58359.5
32560.3,69384.8
113337,76166.9
17059,38782.8
133705,167770
83423.8,64214.7
33700.2,115504
155836,81081.6
25245.5,38634.1
66421.2,33375.3
33488.2,22031.2
80128.1,51306.5
24161.7,35472.6
58985.4,73357.7
38070.4,154423
43373,42892.1
23792.7,18484.9
163374,136666
72497.4,66081.3
80014.7,67348.6
39205.9,99628.5
126651,148148
13192.8,37115.9
123856,167582
24751.5,85738.8
24620.3,130236
44793.6,34895.1
22135.1,56839.5
36502.7,52730.9
112724,145909
26005.7,54137
74926,95677.7
141171,162871
82896.1,47460.3
60446.2,98563.6
121802,121118
121127,86188
22402,22645.3
157433,195832
104109,155512
66844.8,42703.1
60387.1,103569
164905,106922
58910,94397.5
30115.2,115716
125747,131796
167425,167266
37585.6,50211.9
169354,154929
79433.6,68653
155440,154961
13044.8,30026.1
130664,79611.3
154706,120965
84700.2,68204.1
36077.5,40043.5
80405.8,118180
57250.8,62998.2
19404.6,16924.1
15048.6,60356.7
18391.1,69778.8
52404.2,117995
57017.2,110601
19706.4,92152.9
43117.1,92276.5
66575.6,71213.1
22866.9,31491.5
67452.1,113024
168783,184262
42334.6,153759
22926.5,29839.5
32432.1,78167.1
77295.8,67080.9
139688,183205
13253.4,99707.4
180076,165931
13324.5,19271
44694.6,74035.1
50420.8,50766.8
85444.4,69484.1
105058,129564
51042.3,28088.6
89700.4,66264.6
36236.5,74071.7
166351,106943
107916,180960
160886,181911
29137.8,112313
85060.1,167229
21126.6,49829.1
179015,118217
49778.1,63702
152275,102187
75437.8,55598.9
162406,136767
71150.3,97407.2
171908,99701.8
69569,45937.2
157423,180367
42728.6,34834.6
75069.7,109249
164767,154173
27212.5,84469.3
163547,101751
28053.9,41869.7
57143,90567
46107.6,90555.8
18629.8,64951.4
147207,133197
23763,35092.4
23313.3,44172.8
39166.6,38566.8
46173.1,43302.7
54493.8,91688.4
53959.5,90256.9
50223.3,37647.4
33114.7,17774.9
31536.9,83167.4
92422,173284
16023.3,94496.3
