"GFP-A","Nile Red-A"
348,637
278,596
280,630
272,611
271,585
346,691
249,475
344,705
315,711
514,683
289,421
366,753
248,359
266,593
284,619
353,618
280,547
284,647
269,412
300,668
282,647
374,668
253,550
277,444
421,597
554,662
314,640
615,654
562,739
544,616
249,526
397,767
315,685
252,588
566,587
507,738
294,697
261,618
261,482
252,574
245,417
285,674
286,599
278,618
255,559
411,628
257,560
306,594
258,400
279,474
458,675
620,671
317,704
268,574
278,489
599,675
391,690
267,576
264,479
301,407
604,680
532,640
609,766
257,568
317,631
294,371
275,531
256,590
320,667
294,627
254,607
246,400
592,460
263,481
309,591
249,412
483,684
478,689
361,447
512,724
336,715
315,552
442,649
255,496
255,386
274,624
384,685
478,643
279,627
507,765
259,554
294,671
440,475
480,689
250,416
570,729
298,493
448,728
258,434
252,398
636,647
566,682
486,732
426,661
286,668
259,513
530,394
264,590
452,481
338,672
304,416
257,555
377,395
287,547
439,676
286,677
626,479
349,551
305,645
254,371
291,571
259,422
480,640
290,706
503,565
267,554
318,391
282,667
568,595
245,429
268,568
246,408
359,722
381,649
370,671
303,659
271,392
280,610
268,625
359,739
457,566
251,556
327,685
374,685
289,595
381,716
292,533
259,537
260,555
291,660
265,435
532,527
268,560
269,592
601,548
257,400
275,451
256,548
447,748
262,534
242,405
260,504
248,463
585,676
296,622
292,637
457,641
306,672
279,595
629,732
340,656
263,430
255,497
488,535
585,777
328,627
638,624
572,448
412,640
305,633
271,555
299,598
342,709
326,723
259,505
360,710
260,425
514,707
355,513
285,608
263,603
475,684
272,613
259,565
269,387
483,672
597,672
267,583
282,662
568,583
247,444
264,468
479,565
496,467
247,464
517,682
324,661
353,452
494,715
299,620
308,657
269,576
251,506
298,651
635,596
528,763
573,558
309,717
284,453
593,566
311,593
389,640
383,649
283,618
371,503
258,448
309,502
261,630
328,705
316,401
651,515
615,728
281,407
281,654
337,674
276,611
330,622
278,467
431,605
294,595
256,527
251,363
251,549
264,563
261,580
305,694
263,446
266,611
293,642
261,561
389,556
289,600
316,684
604,622
355,650
259,628
569,734
250,409
353,641
325,668
248,511
502,732
313,567
302,574
260,404
329,693
274,562
247,478
529,729
323,711
295,665
322,568
268,493
312,624
361,456
606,602
520,646
243,405
336,516
267,608
494,569
343,702
426,661
264,582
298,590
520,661
252,479
258,531
259,626
411,715
293,632
280,642
379,609
330,613
294,440
249,489
412,641
249,396
305,588
305,687
264,446
265,511
286,612
279,580
263,546
255,596
264,470
593,688
608,598
634,780
289,573
294,614
319,643
264,556
249,361
256,575
258,546
514,467
504,670
487,690
447,562
250,524
387,704
317,594
256,572
421,709
585,685
370,679
268,598
291,638
270,497
246,421
267,590
250,437
290,372
259,392
374,582
268,569
554,516
316,701
310,725
282,624
346,722
419,680
344,710
253,547
320,656
278,477
351,695
461,762
248,403
275,656
305,524
287,659
436,595
326,703
357,757
362,746
268,586
276,551
304,573
318,688
303,662
455,718
435,706
531,457
261,447
253,522
255,414
344,414
544,677
319,677
284,634
250,411
306,398
320,678
289,651
283,630
283,638
622,764
412,500
288,643
367,688
424,748
260,602
351,576
315,700
351,620
516,664
340,489
337,387
446,754
394,395
517,783
434,581
337,398
381,568
317,680
357,683
288,617
250,437
392,715
350,603
270,370
297,671
272,562
331,684
328,560
309,663
400,384
598,757
302,555
302,530
268,571
316,709
292,691
312,649
353,628
610,518
431,530
455,770
286,591
277,548
281,597
298,586
258,557
492,727
409,700
407,734
306,574
303,574
377,520
280,631
465,699
279,626
264,526
272,615
325,660
571,550
258,551
337,716
